chunk_id,document_type,domain,zone,sensor_id,timestamp_ref,text_chunk,token_count,embedding_model,vector_index,metadata_tags,retrieval_relevance_score,source_doc_id,chunk_sequence,language,last_updated
CHK-0074,sensor_report,air_quality,Zone-C-Residential,AIR-007,2024-12-07T03:00:00,Sensor AIR-007 in Zone-C-Residential recorded air_quality readings at 2024-12-07T03:00:00. The measured values indicate normal conditions. Data quality score was 0.88. No anomalies detected during this period.,26,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,sensor_report",0.652,DOC-741,7,en,2024-02-19
CHK-0075,maintenance_log,traffic,Zone-A-Downtown,TRA-004,2024-09-25T17:00:00,Field service report: Zone-A-Downtown sensor cluster underwent firmware upgrade. All traffic sensors updated to firmware v2.4.1. Downtime: 15 minutes. Data continuity maintained.,22,llama-3-embed,smartcity_idx_traffic,"traffic,zone-a-downtown,maintenance_log",0.848,DOC-861,10,en,2024-05-17
CHK-0076,incident_report,air_quality,Zone-B-Midtown,AIR-008,2024-09-12T15:00:00,Incident #2119: Anomalous air_quality readings detected in Zone-B-Midtown at 2024-09-12T15:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-b-midtown,incident_report",0.947,DOC-757,2,en,2024-03-20
CHK-0077,policy_document,traffic,Zone-E-Airport,TRA-007,2024-11-10T00:00:00,Energy grid management protocol: Peak demand events in Zone-E-Airport exceeding 200kW trigger load-balancing routines. Renewable energy targets mandate a minimum 30% green energy mix by Q4 2024.,27,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,policy_document",0.629,DOC-302,9,en,2024-12-09
CHK-0078,maintenance_log,traffic,Zone-B-Midtown,TRA-008,2024-06-19T14:00:00,Field service report: Zone-B-Midtown sensor cluster underwent firmware upgrade. All traffic sensors updated to firmware v2.4.1. Downtime: 15 minutes. Data continuity maintained.,22,llama-3-embed,smartcity_idx_traffic,"traffic,zone-b-midtown,maintenance_log",0.684,DOC-384,5,en,2024-04-20
CHK-0079,analytics_summary,traffic,Zone-E-Airport,TRA-008,2024-12-19T04:00:00,Weekly analytics digest for Zone-E-Airport: traffic metrics averaged within normal bounds. Peak readings occurred during rush hours. Trend analysis shows 3.2% improvement in efficiency versus prior week.,27,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,analytics_summary",0.97,DOC-411,1,en,2024-09-15
CHK-0080,maintenance_log,energy,Zone-A-Downtown,ENE-001,2024-07-25T04:00:00,Maintenance ticket #7375: Sensor ENE-001 in Zone-A-Downtown flagged for battery replacement. Battery level dropped to 54%. Technician dispatched on schedule. Service restored within 4 hours.,25,llama-3-embed,smartcity_idx_energy,"energy,zone-a-downtown,maintenance_log",0.904,DOC-966,10,en,2024-10-06
CHK-0081,analytics_summary,traffic,Zone-C-Residential,TRA-003,2024-01-26T16:00:00,"Monthly summary — traffic domain, Zone-C-Residential: 95th percentile readings remain below alert thresholds. Correlation analysis reveals strong relationship between weather conditions and sensor variance.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-c-residential,analytics_summary",0.977,DOC-508,10,en,2024-09-24
CHK-0082,incident_report,air_quality,Zone-A-Downtown,AIR-002,2024-08-19T18:00:00,Critical event log: Zone-A-Downtown experienced elevated air_quality anomaly at 2024-08-19T18:00:00. Sensor AIR-002 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,incident_report",0.876,DOC-125,2,en,2024-03-24
CHK-0083,policy_document,air_quality,Zone-C-Residential,AIR-004,2024-04-19T15:00:00,City of SmartMetro Regulation 2024-8573: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,policy_document",0.936,DOC-972,1,en,2024-03-07
CHK-0084,analytics_summary,traffic,Zone-A-Downtown,TRA-007,2024-03-18T13:00:00,"Quarterly performance report: Zone-A-Downtown smart city sensors achieved 98.5% uptime. traffic data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-a-downtown,analytics_summary",0.957,DOC-929,2,en,2024-02-03
CHK-0085,maintenance_log,traffic,Zone-D-Industrial,TRA-004,2024-09-03T02:00:00,Calibration log for traffic sensor TRA-004: Routine calibration completed. Sensor accuracy verified at 0.92% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,maintenance_log",0.945,DOC-912,6,en,2024-10-14
CHK-0086,analytics_summary,energy,Zone-E-Airport,ENE-003,2024-08-05T23:00:00,"Monthly summary — energy domain, Zone-E-Airport: 95th percentile readings remain below alert thresholds. Correlation analysis reveals strong relationship between weather conditions and sensor variance.",24,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,analytics_summary",0.953,DOC-811,7,en,2024-06-03
CHK-0087,analytics_summary,traffic,Zone-E-Airport,TRA-004,2024-08-17T21:00:00,"Quarterly performance report: Zone-E-Airport smart city sensors achieved 98.5% uptime. traffic data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,analytics_summary",0.87,DOC-195,8,en,2024-10-28
CHK-0088,incident_report,traffic,Zone-D-Industrial,TRA-004,2024-04-03T07:00:00,Incident #4675: Anomalous traffic readings detected in Zone-D-Industrial at 2024-04-03T07:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,incident_report",0.725,DOC-765,6,en,2024-12-03
CHK-0089,analytics_summary,air_quality,Zone-E-Airport,AIR-008,2024-01-25T06:00:00,Weekly analytics digest for Zone-E-Airport: air_quality metrics averaged within normal bounds. Peak readings occurred during rush hours. Trend analysis shows 3.2% improvement in efficiency versus prior week.,27,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,analytics_summary",0.815,DOC-299,5,en,2024-06-04
CHK-0090,policy_document,energy,Zone-D-Industrial,ENE-008,2024-06-20T12:00:00,Smart City Operational Policy: All energy sensors in Zone-D-Industrial must transmit data every 2.5 hours. Anomaly thresholds trigger automated alerts to city operations center. Maintenance windows are scheduled bi-monthly.,29,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,policy_document",0.618,DOC-861,6,en,2024-09-27
CHK-0091,maintenance_log,traffic,Zone-D-Industrial,TRA-001,2024-08-06T05:00:00,Maintenance ticket #4165: Sensor TRA-001 in Zone-D-Industrial flagged for battery replacement. Battery level dropped to 68%. Technician dispatched on schedule. Service restored within 4 hours.,25,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,maintenance_log",0.869,DOC-685,8,en,2024-10-19
CHK-0092,analytics_summary,traffic,Zone-D-Industrial,TRA-004,2024-10-28T02:00:00,Weekly analytics digest for Zone-D-Industrial: traffic metrics averaged within normal bounds. Peak readings occurred during rush hours. Trend analysis shows 3.2% improvement in efficiency versus prior week.,27,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,analytics_summary",0.732,DOC-584,9,en,2024-02-15
CHK-0093,analytics_summary,traffic,Zone-E-Airport,TRA-001,2024-09-05T12:00:00,"Quarterly performance report: Zone-E-Airport smart city sensors achieved 98.5% uptime. traffic data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,analytics_summary",0.856,DOC-121,5,en,2024-05-12
CHK-0094,incident_report,energy,Zone-B-Midtown,ENE-008,2024-10-28T09:00:00,"Anomaly report for sensor ENE-008: Spike in energy metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_energy,"energy,zone-b-midtown,incident_report",0.691,DOC-931,3,en,2024-06-01
CHK-0095,sensor_report,energy,Zone-B-Midtown,ENE-001,2024-06-17T13:00:00,Sensor ENE-001 in Zone-B-Midtown recorded energy readings at 2024-06-17T13:00:00. The measured values indicate critical conditions. Data quality score was 0.97. No anomalies detected during this period.,26,llama-3-embed,smartcity_idx_energy,"energy,zone-b-midtown,sensor_report",0.738,DOC-827,3,en,2024-10-05
CHK-0096,sensor_report,air_quality,Zone-A-Downtown,AIR-006,2024-07-02T10:00:00,Sensor AIR-006 in Zone-A-Downtown recorded air_quality readings at 2024-07-02T10:00:00. The measured values indicate critical conditions. Data quality score was 0.96. No anomalies detected during this period.,26,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,sensor_report",0.698,DOC-155,5,en,2024-02-18
CHK-0097,sensor_report,energy,Zone-E-Airport,ENE-002,2024-05-17T03:00:00,Sensor ENE-002 in Zone-E-Airport recorded energy readings at 2024-05-17T03:00:00. The measured values indicate elevated conditions. Data quality score was 0.98. No anomalies detected during this period.,26,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,sensor_report",0.927,DOC-469,2,en,2024-06-17
CHK-0098,maintenance_log,traffic,Zone-D-Industrial,TRA-004,2024-10-25T15:00:00,Calibration log for traffic sensor TRA-004: Routine calibration completed. Sensor accuracy verified at 0.96% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,maintenance_log",0.84,DOC-265,10,en,2024-01-03
CHK-0099,policy_document,air_quality,Zone-C-Residential,AIR-008,2024-09-07T18:00:00,Smart City Operational Policy: All air_quality sensors in Zone-C-Residential must transmit data every 2.5 hours. Anomaly thresholds trigger automated alerts to city operations center. Maintenance windows are scheduled bi-monthly.,29,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,policy_document",0.799,DOC-444,5,en,2024-08-28
CHK-0100,sensor_report,air_quality,Zone-A-Downtown,AIR-001,2024-06-13T08:00:00,IoT telemetry batch from AIR-001 covers a 2.5-hour window ending 2024-06-13T08:00:00. Zone Zone-A-Downtown shows critical air_quality patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,sensor_report",0.961,DOC-695,1,en,2024-02-11
CHK-0101,analytics_summary,air_quality,Zone-C-Residential,AIR-004,2024-03-08T22:00:00,Weekly analytics digest for Zone-C-Residential: air_quality metrics averaged within normal bounds. Peak readings occurred during rush hours. Trend analysis shows 3.2% improvement in efficiency versus prior week.,27,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,analytics_summary",0.89,DOC-103,6,en,2024-01-14
CHK-0102,incident_report,air_quality,Zone-C-Residential,AIR-006,2024-04-18T07:00:00,"Anomaly report for sensor AIR-006: Spike in air_quality metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,incident_report",0.956,DOC-209,6,en,2024-01-01
CHK-0103,sensor_report,air_quality,Zone-A-Downtown,AIR-001,2024-11-13T05:00:00,IoT telemetry batch from AIR-001 covers a 2.5-hour window ending 2024-11-13T05:00:00. Zone Zone-A-Downtown shows normal air_quality patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,sensor_report",0.74,DOC-694,7,en,2024-03-09
CHK-0104,incident_report,energy,Zone-B-Midtown,ENE-005,2024-07-15T08:00:00,"Anomaly report for sensor ENE-005: Spike in energy metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_energy,"energy,zone-b-midtown,incident_report",0.879,DOC-664,3,en,2024-06-07
CHK-0105,analytics_summary,energy,Zone-E-Airport,ENE-005,2024-08-17T09:00:00,Weekly analytics digest for Zone-E-Airport: energy metrics averaged within normal bounds. Peak readings occurred during rush hours. Trend analysis shows 3.2% improvement in efficiency versus prior week.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,analytics_summary",0.67,DOC-198,5,en,2024-01-10
CHK-0106,incident_report,traffic,Zone-E-Airport,TRA-008,2024-02-13T05:00:00,Incident #1877: Anomalous traffic readings detected in Zone-E-Airport at 2024-02-13T05:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,incident_report",0.611,DOC-605,10,en,2024-09-22
CHK-0107,analytics_summary,traffic,Zone-B-Midtown,TRA-002,2024-01-11T15:00:00,Weekly analytics digest for Zone-B-Midtown: traffic metrics averaged within normal bounds. Peak readings occurred during rush hours. Trend analysis shows 3.2% improvement in efficiency versus prior week.,27,llama-3-embed,smartcity_idx_traffic,"traffic,zone-b-midtown,analytics_summary",0.881,DOC-439,10,en,2024-07-04
CHK-0108,sensor_report,energy,Zone-A-Downtown,ENE-003,2024-04-18T06:00:00,IoT telemetry batch from ENE-003 covers a 2.5-hour window ending 2024-04-18T06:00:00. Zone Zone-A-Downtown shows elevated energy patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_energy,"energy,zone-a-downtown,sensor_report",0.944,DOC-619,4,en,2024-12-12
CHK-0109,policy_document,traffic,Zone-C-Residential,TRA-001,2024-06-11T08:00:00,Energy grid management protocol: Peak demand events in Zone-C-Residential exceeding 200kW trigger load-balancing routines. Renewable energy targets mandate a minimum 30% green energy mix by Q4 2024.,27,llama-3-embed,smartcity_idx_traffic,"traffic,zone-c-residential,policy_document",0.762,DOC-999,4,en,2024-06-10
CHK-0110,incident_report,air_quality,Zone-C-Residential,AIR-002,2024-10-13T20:00:00,Critical event log: Zone-C-Residential experienced elevated air_quality anomaly at 2024-10-13T20:00:00. Sensor AIR-002 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,incident_report",0.933,DOC-242,3,en,2024-07-15
CHK-0111,maintenance_log,energy,Zone-A-Downtown,ENE-003,2024-08-16T12:00:00,Maintenance ticket #8909: Sensor ENE-003 in Zone-A-Downtown flagged for battery replacement. Battery level dropped to 98%. Technician dispatched on schedule. Service restored within 4 hours.,25,llama-3-embed,smartcity_idx_energy,"energy,zone-a-downtown,maintenance_log",0.704,DOC-979,2,en,2024-10-22
CHK-0112,policy_document,energy,Zone-D-Industrial,ENE-003,2024-08-18T12:00:00,Smart City Operational Policy: All energy sensors in Zone-D-Industrial must transmit data every 2.5 hours. Anomaly thresholds trigger automated alerts to city operations center. Maintenance windows are scheduled bi-monthly.,29,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,policy_document",0.993,DOC-693,1,en,2024-01-14
CHK-0113,incident_report,air_quality,Zone-C-Residential,AIR-006,2024-11-13T03:00:00,Incident #8030: Anomalous air_quality readings detected in Zone-C-Residential at 2024-11-13T03:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,incident_report",0.781,DOC-956,3,en,2024-11-02
CHK-0114,incident_report,energy,Zone-A-Downtown,ENE-001,2024-02-02T12:00:00,Critical event log: Zone-A-Downtown experienced elevated energy anomaly at 2024-02-02T12:00:00. Sensor ENE-001 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_energy,"energy,zone-a-downtown,incident_report",0.877,DOC-331,6,en,2024-11-17
CHK-0115,maintenance_log,traffic,Zone-E-Airport,TRA-005,2024-12-01T01:00:00,Field service report: Zone-E-Airport sensor cluster underwent firmware upgrade. All traffic sensors updated to firmware v2.4.1. Downtime: 15 minutes. Data continuity maintained.,22,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,maintenance_log",0.779,DOC-701,9,en,2024-03-15
